address,value
0xB25ba6CB5bcBdE6953Dfb7Ecb16B1c38351B6399,0.000119117
0xB37EDA40830dF178f3BB5D4047681a8507a23313,0.211167995
0xB656744D0a893F98df21DF88dA2eE183D620BB59,0.000925318
0xB73faC0d913a28Cd2dB7eB42F763Cb486f11FE8b,0.018524491
0xB76Cb23B716384ea0B848273f01f33a0ECaf2272,0.138262256
0xB8110d5F2c76A2C8f7368bD0e291B7b8F5d82e70,0.000335163
0xB96769265A38b34f616EbBf15947a2F85EbfA445,0.251517551
0xB96C50F2fE0Ab15B8EdEfBa41c09Fb3e70466841,1.76E-05
0xBB65143889C8a342a06CAEC1F9c291ADE374aa9B,0.000119118
0xBB67bCe8D0E63082A5A349B35439F14C167E08F6,0.000596207
0xBD1f7d88C76A86C60d41bDDD4819fAe404e7151E,0.073711294
0xBbb2d07823a2E97E84969382233461ac82D1079d,0.003262909
0xBc8867Ac24eA5Ae452204396875342466D28aF69,0.00113928
0xBfFea9940D67AcE3AA0E2bef95579fa488FeDe46,0.000331143
0xC074E6fE27459284664AE7bF64f927A834FAC40E,0.270286729
0xC10898edA672fDFc4Ac0228bB1Da9b2bF54C768f,0.000158542
0xC2ae717788f69f52e49F273bA1cd9b39991c4776,0.000171625
0xC2dD122D5737a81A8476E2e9D86979031985cEFF,0.008446178
0xC3ec9F6AD2BAe9E2a320cDCd2355Ce3AcD576E1c,0.004160451
0xC4E4Cbb33c3C043e999e53b1f1B487874beF85F7,0.001472073
0xC7921FDc43aD1b02074139feD1B3D0865EbEbfb6,7.63E-05
0xC7Dd5979eaB960A9870554fF32E4D53af75e9A9C,0.03593915
0xC887b3406424838aE65456860278a5e6e40fCb08,0.000214177
0xC8bc031067bFaFAef862DAb9cB365A8a9C3572Ee,0.283892552
0xCAFA92cF95c281f8906987D293eff535600fE73c,0.001155407
0xCB36bbBEB8Ea1900472BbD35032C3f0000cCDf2F,0.000905126
0xCB6f605A893a0FE225BE29f030341cb527b13c68,0.000503121
0xCBdb9298828f641fF49145A78A869Dd9098F41A5,0.049130305
0xCCe853ECB829d914d119724761e3deb6ad982047,0.00123789
0xCD101b45A604c3c49cD2115c6195B53a5449640F,0.000354354
0xCD7f6b72049C3b54416f9F26392cB271e74ca3FD,0.053624861
0xCDEb3461Dce9B17a5d28893f44141C4e695b68D1,0.017161382
0xCDcf6D59b9bC9096dBc9898742f42dE4c80e5Cc4,0.089617408
0xCb114805B901F7a9c38d5675272eF26459a7D805,0.270286733
0xCf94A34286029A524639884aE3202c730DAd5244,0.007563357
0xD0F2bC7A51b179a8090dA0EF44b90007f9bC8837,0.024634167
0xD2A78Bb82389D30075144d17E782964918999F7f,0.512198111
0xD3Fb28778630b99d76e4e4A68be58b50C38792A0,0.002551524
0xD60e645C391ED4374829D7Ec6439B7E1C7a5438c,0.000153906
0xD610086899bBE55f08F4590B2197aeD9966e8C73,0.005418101
0xD80d57e2d1cBF09b14626EC3974f12c1952917C8,0.001305146
0xD8Aa8b1b0d7c5cb089652c219b17204111Ee25aF,0.067230761
0xDA38eE29E3d86a5e7971d05C4B5ce5502381fb1c,2.383208386
0xDA4023f9A8A876DB1E2E0d50257A24b86945648A,1.01E-05
0xDE3b47bA2246490EF6B2254B8A46dEc3747137F2,0.000503121
0xDa155ADEC93A1e45196af0Ffc9A0581f413A825D,0.001061544
0xDd47D3dB30809a107c1DD59417A61230458d278e,0.000201243
0xE003c7e524e36dbb103C2DA08b157404e318AeF2,0.000196586
0xE08D5eA1F08B64D128Ed258Ef8E9Bf1Dab25D20c,0.08347181
0xE30cdC6161a102Ed8A124Ba7563758A735B51A5B,0.018527976
0xE327D7762A3a79739468ae84b95669c5966B8fb2,0.061537436
0xE42D15539D9f0a5aDAB3869369992439ccDE39CC,0.000611967
0xE46c821441771cf14F1d07602B27C64cA3341a12,0.013584663
0xE4FdFafc59e1d6f67c4B65f6383417a51F98DFC9,0.001458895
0xE514c76AAEc94e9b2B936859AAfE789764489434,7.58E-05
0xE6eAB75b9FAABd43A285C3D8BFDFa4F16ABb8091,0.000407418
0xE71C2648640A9ffE9FAcdD6c0C33EE55E1DC35CE,0.001389681
0xE773c91f242bd1cB26889ff0210f7cf3815DdC99,0.000959435
0xE91ef4CCDD8cEbF393a3adCD9338bDd3e98a98E9,0.000272113
0xE9DC344142F633B2ff50B969A9e75DD789CA2d31,0.002680514
0xECa622A39c03Ab4cB191BC09c9Cc0DaDb216EaDD,0.007717594
0xEDB7AF625443Bec75d53544e091Ee3492ede8BC2,0.000132624
0xEE5CE06aCcCE11BC77c5A93723C8032D9108f22d,0.050363032
0xEFF19F1fB4659780F0970db382F859cB50F41b78,0.002715834
0xEFfdc0Cfcf0131c39208c14033142b6c2D1a863F,0.004368058
0xEc42a4b790B8547D9F8Caf1c9B045a956a56A55a,0.000119118
0xEfce38f31Ebeb9637E85D3487595261FDf6ebeEb,0.027028664
0xF364898cf6Cefd905c51966A64E98D35918149ba,0.037462083
0xF3D7459C7F6F75252AAdF594D2Ea74F04B359F82,0.012590706
0xF51Eb6545894686AC1D056DA1F0280a80e2fdc59,0.000119117
0xF5D14eE784e6D780f25E34Af31dC2e7Ca908ab88,0.001250884
0xF6a63B49A6DE2EbB84ab1E662bfa36DBD794643a,0.000185744
0xF6aaadA76eA7f044ffA028565b028740Dce5389F,1.880912934
0xF6eF00dcBBd37784002DDAc34aa88F2cE060149e,0.001548421
0xF7B2a7e7d1462905571dFfa7a21Fa6a4593A0b0F,0.000492308
0xF7E51D0E55B6793fc2865C2a7E8318ABa864e454,0.011565203
0xF7cd36D292e39845e2dd8F0987CEa804f05Aa012,0
0xF940CE19B9Cd0B9efd586381b488cEfB75EB413F,2.786222526
0xF99FDe2C6B1F628139c4EcB048936C6F61889c5a,0.000119118
0xFEC436Ee6D59CcBd59004665Ec28332BF33db1d5,0.000282917
0xa466f61Eb4150e765179A85Fd91A2E0362B094Ee,0.002248387
0xa5580D01b6d1862f966AA54bcCDc18954EfF4616,0.000274001
0xa59237689d56c8c5d46f239eCf217aDF9643c51c,0.00038951
0xa5E0Ecb5D075e86C3bf5d1B1042e154FEe9a4798,0.425715705
0xa6968F5f16D7a1a187457808F7a8022d52C1d89F,0.000196531
0xa7bc9D8d90d0512B0cC929fCcCD438F91A1D3329,0.000366595
0xa963e3c22BBCe591e8520Ae545205389CB0E2590,0.086867924
0xaA82f010293147F3aB6dF648A6479BdaBb1956c6,0.416216649
0xaD05ba85fd9035227EC2c9b259983d1A8CCd0126,8.06E-05
0xaD3532392b4a3D427f3AF5c7DD3b3Dd882F74439,0.001149475
0xaF4E0fE30Ec67D6957F89815A044d7D49422A8D2,0.000719232
0xafe9e675acfC99FF6b24e07E5F81C8BE11d5d18b,0.025151313
0xb14d56ce29dADE0316EA5Df06D491636a7c4F3C8,0.070096502
0xb15e535dFFdf3fe70290AB89AecC3F18C7078CDc,0.006942769
0xb2693B621504594f9219d835ccC3ABb88e9bb918,0.001048353
0xb38544cCf295D78B7AE7b2baE5dbEbDB1f09910D,0.002790751
0xb4DC972E4D600e9f5eEE60F12917800a7881f8d0,0.328571841
0xb5a2D4Ce4EF6F6643cB954211f02c5a6D11FdD4c,0.005008607
0xb84F2022A67EA830B40D897742C4e731fFe9bFEe,2.76E-05
0xb9c67cb217470A6F44B9e39323660ec47cBc2A08,0.000287237
0xbA00D84Ddbc8cAe67C5800a52496E47A8CaFcd27,0
0xbDfA4f4492dD7b7Cf211209C4791AF8d52BF5c50,0.041174971
0xbE7aE9e43d4373BCe5b2d9195bbe31f6A7a0DB6f,0.052135661
0xbF4E827Cae9c7F7B4B4a80127654b819D514223e,0.015880176
0xbaEbb41cfE34701A697824776d1CD60C3Ed742f1,5.06E-05
0xbab70C96C0f7836bdAb5a888E470BBaac06c089a,0.005302424
0xbf277A67Adc411B86553410b5Ae0Dc5DF1027F01,0.001553133
0xc046470980F8C5F83870881F002050309cF2b105,0.135143441
0xc0555149B5A5D96AC016d3425b7986504190c3a0,0.000291782
0xc0A7ab57bcf0884413c7e8630f62908308453362,0.022070185
0xc12A9F690AFf7134F9D7EbE9265E78aFf6Ae8AAd,2.655231388
0xc4fb550FA8F2A6e5178711e56D5b48DEdF897e5e,0.000205883
0xc5614f397051E6Db3bFAbf9813C6C9b57f232783,16.20321691
0xc7E8c6B92CA7D87BfF756a7970a19a3108172058,0.000422923
0xc887fAdC6baAa8cD234d9104A65b37265522b024,0.14244665
0xc8cd1567ACfABFCBeCc76776Cd92e0B95Fb3A806,0.000191801
0xcAFb4fF79D39949D29E2eC4eb6b42c1E7B4D8B2B,1.061119492
0xcc4076710723e840aD4072bBf8E12F24182d7bE7,0.002010126
0xceb5478582A21E11c71Bb8f77b4659Ca73A10102,0.004125344
0xd0b1A7544F642AA37dEb7Ace048EC53DaFA18C8a,3.66E-05
0xd2B2f14e25cCf9e7D62611586c2fEE55bd96436A,0.000192966
0xd5e089906d0c759F27403f3db7AE76007cA09Dad,0.002686207
0xd6D7Ca297A8575299297496E1E4Fe94544163085,8.11E-05
0xd6D7Ea4833f22edBED3DbD3d71Adf3cdD8E36a01,0.046705842
0xd813A52b1158FC08F69bA52ca72CA4360E255Ba3,3.99E-06
0xd9c3415Bf8600f007A1b4199DF967C25A3E00EeA,0.251517639
0xdB7F7eB6776ea3848e50bB60Be6ff17b7e893ed3,0.001966903
0xdC23f11f93926FCC94001fb7Ea2A955d991fb0F7,0.001458896
0xdD15553673126d386f9E735d0cc56a96E59Cc095,0.024180831
0xdFfE7Da1f56477d5Ebe81A6870BF5fb6cf03758f,1.58E-05
0xdaff5A0fa659aE22B04856659Bbc5A0e7b3DcdD2,0.000383878
0xdb24C5b3D5e29Cf6e9d623607d0bd1dC1CD15238,0.000503111
0xdeFcE36084f1F1C7AF1866d0fF73A547F7F5d3E9,0.002706426
0xe17c347Ffe356B2b0e078D9D21Ad15a73c1d3485,0.008351521
0xe1C02C01AE58d4B116F0f89077B1bc43d3446b32,0.004917968
0xe27ee5f7bBAF3f6FAA29cFe5D4D1cEbe28042B81,0.0002094
0xe2bdDFC5a54417f736f7d1d8356473ce03C94D2F,0.018426996
0xe392035baf6873d0C16ab3810E2095EEEd59E56d,0.001535655
0xe3CD3e5362F0595aD7a11CC522CA4dc4723550E2,0.000695042
0xeB4c341489129843B325E8e77e05206fCB9DF862,0.000225366
0xeb25e8Be394653251E699752FF51dfbB84897501,0.000213265
0xec0042E8CdbfEd706Df1620B98734BC17161f894,0.000143854
0xef764BAC8a438E7E498c2E5fcCf0f174c3E3F8dB,0.599495315
0xf11E739B385e8598c9a6c4B8f36E5b1a4FC30A2B,0.000236785
0xf18ceF01077CDB15a0804A27f6b1E0EC2Ef305EE,0.019075137
0xf3EAB2365c8689D7d429e9Cf03C78b29F07907b1,0.003466119
0xf486d56ccE70c481b3455aF901fCC4F03FeE8107,0.00276877
0xf582A7c87888714Ca875A70b0971f55bde6eB148,0.071128961
0xf58Cba29f6470B31ee213040047662B48025eA1e,0.000264697
0xf5dCb2a47f738d8bA39F9Fa2DdC7592f268a262A,2.515122608
0xf7eBD5877f0E6aB4a09a035eE5FB78Be16A7A569,0
0xfC0aa8E31375E619D4612523295761Ea9b75b552,2.39E-05
0xfC1708fE24383Cc91c46F9ee360e61335ADe5B1a,0.001528404
0xfC78d6a90c1F1Ad535D83DD828c959Ab3CF2dADf,0.003039006
0xfCb5A922877683128cc8B52CD7883CAb12D21229,0.001569572
0xfDf7F859807d1dC73873640759b2706822802529,0.006569875
0xfEFaeE993de8F60551f3805391b5673Dc21082a1,0.062874994
0xfaD5988D2E1bd22c77e360149D45849ffee59222,0.00019573
